grid_id,cell_size_m,centroid_lon,centroid_lat,project_crs,research_aoi_only,nearest_anchor,nearest_anchor_m,nearest_route_evidence,nearest_route_evidence_m,visual_route_evidence,route_evidence_confidence,vegetation_gis_status,terrain_source_status,overall_reconstruction_evidence,research_priority,focus_envelope_heuristic,warning,veg2024_layer_status,veg2024_crs,veg2024_use_note,terrain_best_dem_resolution,evidence_grade_revision
G000_033,250,138.550984,35.505367,EPSG:6676,True,Fugaku Wind Cave,10136.5,Fugaku–Narusawa public cave corridor,10136.5,Low,Low,western gap: adjacent Shoji-sheet vegetation GIS retrieval still required,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Low,P3,False,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G000_034,250,138.550986,35.507621,EPSG:6676,True,Fugaku Wind Cave,10215.4,Fugaku–Narusawa public cave corridor,10215.4,Low,Low,western gap: adjacent Shoji-sheet vegetation GIS retrieval still required,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Low,P3,False,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G000_035,250,138.550987,35.509874,EPSG:6676,True,Fugaku Wind Cave,10299.8,Fugaku–Narusawa public cave corridor,10299.8,Low,Low,western gap: adjacent Shoji-sheet vegetation GIS retrieval still required,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Low,P3,False,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G000_036,250,138.550989,35.512128,EPSG:6676,True,Fugaku Wind Cave,10389.6,Fugaku–Narusawa public cave corridor,10389.6,Low,Low,western gap: adjacent Shoji-sheet vegetation GIS retrieval still required,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Low,P3,False,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G000_037,250,138.55099,35.514381,EPSG:6676,True,Fugaku Wind Cave,10484.5,Fugaku–Narusawa public cave corridor,10484.5,Low,Low,western gap: adjacent Shoji-sheet vegetation GIS retrieval still required,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Low,P3,False,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G000_038,250,138.550991,35.516635,EPSG:6676,True,Fugaku Wind Cave,10584.4,Fugaku–Narusawa public cave corridor,10584.4,Low,Low,western gap: adjacent Shoji-sheet vegetation GIS retrieval still required,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Low,P3,False,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G000_039,250,138.550993,35.518888,EPSG:6676,True,Fugaku Wind Cave,10689.3,Fugaku–Narusawa public cave corridor,10689.3,Low,Low,western gap: adjacent Shoji-sheet vegetation GIS retrieval still required,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Low,P3,False,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G000_040,250,138.550994,35.521142,EPSG:6676,True,Fugaku Wind Cave,10799.0,Fugaku–Narusawa public cave corridor,10799.0,Low,Low,western gap: adjacent Shoji-sheet vegetation GIS retrieval still required,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Low,P3,False,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G000_041,250,138.550996,35.523395,EPSG:6676,True,Fugaku Wind Cave,10913.3,Fugaku–Narusawa public cave corridor,10913.3,Low,Low,western gap: adjacent Shoji-sheet vegetation GIS retrieval still required,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Low,P3,False,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G000_042,250,138.550997,35.525649,EPSG:6676,True,Fugaku Wind Cave,11032.0,Fugaku–Narusawa public cave corridor,11032.0,Low,Low,western gap: adjacent Shoji-sheet vegetation GIS retrieval still required,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Low,P3,False,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G000_043,250,138.550999,35.527902,EPSG:6676,True,Fugaku Wind Cave,11155.1,Fugaku–Narusawa public cave corridor,11155.1,Low,Low,western gap: adjacent Shoji-sheet vegetation GIS retrieval still required,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Low,P3,False,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G000_044,250,138.551,35.530156,EPSG:6676,True,Fugaku Wind Cave,11282.4,Fugaku–Narusawa public cave corridor,11282.4,Low,Low,western gap: adjacent Shoji-sheet vegetation GIS retrieval still required,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Low,P3,False,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G001_000,250,138.553691,35.431,EPSG:6676,True,Omuro Cave,9961.9,Fugaku–Narusawa public cave corridor,10728.5,Low,Low,western gap: adjacent Shoji-sheet vegetation GIS retrieval still required,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Low,P3,False,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
